Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Diego Falcinelli,FIO,SERI,F,12,432,0,0,0,0,1,0,1,0,14,4,1,6,0,5,1,4,0,1,1,1,83,0,13,11,5,36,0,0,0,208,21,45,60,71,0,10,0,69,2,0,1,0,0,1,1,0,13
Lucas Albertengo,MON,LMX,F,8,422,1,0,0,1,1,0,1,0,11,2,2,3,0,8,1,7,0,1,7,3,82,0,24,13,3,41,0,0,0,198,23,35,51,56,0,7,0,67,1,0,1,0,0,2,0,1,9
Marco Fabian,SGE,BUND,M,7,419,0,0,0,1,0,0,0,0,17,4,3,12,4,8,1,6,2,0,5,3,152,2,5,18,6,24,0,0,0,258,8,39,37,91,0,18,0,55,8,0,11,1,0,2,0,1,13
Niko Hansen,CLB,MLS,M,15,416,0,0,0,1,2,0,2,0,7,2,4,2,0,6,1,4,0,0,6,4,109,0,3,23,7,21,0,0,0,222,23,54,28,79,0,8,0,70,2,0,5,0,0,0,1,1,19
Timo Stavitski,SMC,FRAN,F,9,398,1,0,0,0,0,0,0,0,1,0,3,19,3,6,0,6,0,0,5,4,79,3,3,15,7,20,0,0,0,189,5,26,39,59,1,21,0,71,1,0,1,0,0,7,0,0,10
Tim Handwerker,KOE,BUND,D,11,393,0,0,0,0,1,0,0,1,8,4,6,29,6,4,2,2,1,0,12,7,83,3,4,18,7,28,0,0,0,225,10,23,17,52,2,33,0,73,9,0,3,0,0,1,0,0,13
Mathieu Bodmer,ASC,FRAN,D,13,388,2,0,0,1,0,0,0,0,7,1,1,1,0,6,0,6,0,3,6,3,218,0,6,22,0,15,1,0,0,318,10,39,24,98,1,11,0,59,26,0,16,0,0,0,0,1,0
Jay Chapman,TOR,MLS,M,12,385,0,0,0,1,0,0,0,0,6,1,4,2,0,4,0,4,0,2,13,9,162,0,5,31,6,26,0,0,0,270,12,58,26,112,0,9,0,63,8,0,5,0,0,1,0,0,11
Jeronimo Amione,PUE,LMX,F,9,384,1,0,0,0,1,0,1,0,8,1,0,9,3,4,1,3,0,1,1,1,65,3,6,13,5,30,0,0,0,165,15,25,27,51,1,10,0,58,7,0,3,1,0,5,1,0,6
Saphir Taider,BOL,SERI,M,9,379,0,0,0,0,1,0,1,0,3,1,1,5,0,4,0,3,0,2,6,2,198,0,5,21,1,22,0,0,0,262,6,42,12,98,1,11,0,32,14,0,15,2,0,0,0,0,1
Caleb Calvert,RAP,MLS,F,12,378,1,1,1,1,0,1,0,0,11,2,1,3,2,1,1,1,0,0,8,5,52,2,8,16,2,19,0,0,0,142,13,15,43,36,0,4,0,55,4,0,1,0,0,2,0,0,8
Eros Schiavon,SPL,SERI,M,12,370,4,0,0,0,0,0,0,0,1,0,2,8,0,1,0,0,1,2,6,5,75,0,1,16,3,13,0,0,0,175,2,19,31,33,2,11,0,61,3,0,3,0,0,0,0,0,5
Mike Grella,NYR,MLS,F/M,8,362,0,0,0,0,0,0,0,0,3,1,2,0,0,3,0,3,0,0,5,3,138,0,2,28,6,16,0,0,0,260,13,59,46,103,2,10,0,83,8,0,3,0,0,0,0,0,15
Bebe,EIB,LIGA,F,9,361,0,0,0,0,1,0,1,0,9,1,3,47,8,8,3,3,4,0,9,7,71,4,2,19,8,23,0,0,0,228,6,24,33,57,0,41,0,99,0,0,4,0,0,3,0,0,17
Carlos Sanchez,FIO,SERI,M,9,360,2,0,0,1,0,0,0,0,5,2,8,0,0,0,0,0,0,1,7,6,210,0,5,33,1,13,0,0,0,306,4,33,25,111,0,3,0,53,36,0,12,0,0,0,0,1,1
Kolo,TIG,LMX,D,6,356,1,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,2,12,10,110,0,1,15,1,18,0,0,0,208,2,14,20,34,2,1,0,34,7,0,10,0,0,0,0,0,2
Ruben Castro,BET,LIGA,F,10,354,0,0,0,1,1,0,1,0,9,5,0,0,0,2,1,1,0,0,1,1,48,0,2,10,1,8,0,0,0,92,11,19,10,26,1,1,0,21,1,1,2,1,0,6,3,1,4
Michy Batshuayi,CHE,EPL,F,12,353,0,0,0,2,1,0,1,0,13,5,1,0,0,1,0,0,0,0,5,4,67,0,7,9,5,20,0,0,1,158,12,22,29,43,0,2,0,58,1,0,0,0,0,6,0,1,6
Brandon,REN,FRAN,F,11,351,0,0,0,1,0,0,0,0,6,4,5,9,1,7,1,6,1,1,10,9,77,1,2,21,4,24,0,0,0,190,12,28,39,49,0,10,0,52,1,0,0,0,0,2,1,0,6
Matthieu Udol,MET,FRAN,D,6,351,0,0,0,0,0,0,0,0,1,0,7,14,1,0,0,0,0,3,12,8,96,1,4,20,2,19,0,0,0,239,4,18,26,41,0,14,0,58,8,0,9,0,0,0,0,0,7
Lorenzo Tonelli,NAP,SERI,D,4,350,0,0,0,1,0,0,0,0,3,2,7,0,0,0,0,0,0,1,7,1,218,0,14,16,2,29,0,0,0,276,6,13,16,87,0,1,0,15,33,0,6,0,0,0,0,0,2
Fidel Martinez,ATS,LMX,F/M,6,347,0,0,0,0,1,0,0,1,8,4,6,15,5,13,1,7,5,2,9,7,135,3,1,16,5,24,0,0,0,252,4,42,17,99,0,26,0,62,21,0,12,0,0,0,1,0,6
Gregory Sertic,OM,FRAN,M/D,7,347,1,0,0,0,0,0,0,0,6,1,6,0,0,1,0,1,0,7,5,3,171,0,8,19,1,17,0,0,0,253,10,18,19,57,0,2,0,25,23,0,12,1,0,0,1,0,1
Borja Mayoral,RMA,LIGA,F,14,338,0,0,0,3,1,0,0,1,15,12,0,0,0,2,1,1,0,0,6,3,101,0,4,15,7,22,0,0,0,179,23,42,19,74,0,5,0,36,4,0,2,0,0,7,4,3,9
Kalifa Coulibaly,NAN,FRAN,F,8,338,0,0,0,1,0,0,0,0,7,3,0,4,2,5,1,5,0,0,6,6,52,2,25,7,3,36,0,0,0,157,10,31,47,44,0,14,0,69,1,0,2,0,0,3,0,0,7
Sven Schipplock,HSV,BUND,F,10,335,0,0,0,0,0,0,0,0,5,2,1,0,0,4,1,4,0,0,7,6,48,0,19,4,2,38,0,0,0,133,17,23,35,34,1,3,0,48,1,0,0,0,0,0,1,0,5
"Jos&eacute; Alberto Garc&iacute;a",TIJ,LMX,F,8,334,0,0,0,1,0,0,0,0,10,6,0,1,1,1,0,1,0,0,2,1,64,1,29,2,1,34,0,0,0,126,11,27,44,47,0,3,0,39,3,0,1,0,0,0,2,0,4
Arnold Bouka Moutou,DIJ,FRAN,D,6,334,1,0,0,0,0,0,0,0,2,0,5,11,6,4,0,4,0,2,8,5,81,6,5,17,6,24,0,0,0,219,3,25,21,55,2,13,0,60,10,0,3,0,0,0,0,0,10
Viktor Fischer,M05,BUND,M,10,331,1,0,0,0,0,0,0,0,7,2,3,5,1,5,1,5,0,0,4,4,80,1,2,21,4,12,0,0,0,164,13,32,32,49,1,11,0,56,3,0,6,0,0,3,1,0,17
Bruno Petkovic,BOL,SERI,F,9,327,3,0,0,0,1,0,1,0,1,1,4,3,0,4,2,3,0,0,7,6,88,0,5,15,7,35,0,0,0,199,11,31,30,57,0,12,0,61,4,0,5,1,0,2,0,0,11
Franco Zuculini,VER,SERI,M,11,326,1,0,0,0,0,0,0,0,4,2,5,2,1,5,0,5,0,0,12,9,135,1,4,31,9,33,0,1,0,238,3,38,40,78,0,2,0,44,11,0,7,0,0,1,0,0,11
Memo Rodriguez,HOU,MLS,F/M,9,326,0,0,0,2,1,0,0,1,11,6,3,11,4,8,0,5,2,1,8,6,98,1,0,15,1,16,0,0,0,198,12,42,20,69,0,16,0,52,6,0,7,0,0,0,0,0,4
Svante Ingelsson,UDI,SERI,M,7,324,0,0,0,1,0,0,0,0,7,1,6,8,0,3,0,3,0,0,8,5,64,0,3,21,3,17,0,0,0,153,10,26,25,43,0,11,0,47,8,0,2,0,0,1,0,0,5
Vasilije Janjicic,HSV,BUND,M,7,319,1,0,0,0,0,0,0,0,2,1,5,0,0,3,0,3,0,1,13,9,120,0,4,28,1,22,0,0,0,195,1,25,18,67,0,5,0,33,11,0,1,0,0,0,0,0,1
Lorenco Simic,SPL,SERI,D,6,317,1,0,0,1,0,0,0,0,2,1,11,0,0,0,0,0,0,4,5,3,85,0,6,15,2,13,0,0,0,164,3,7,14,30,1,2,0,33,17,0,10,0,0,0,0,0,2
Tono,RSO,LIGA,G,4,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,19,0,1,3,0,0,142,0,0,1,10,0,1,0,41,10,0,21,0,0,0,0,0,0
Brice Samba,SMC,FRAN,G,4,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,29,1,2,0,0,0,127,0,7,0,25,0,2,0,36,26,0,33,0,0,0,0,0,1
Carlos Cermeno,DAL,MLS,M,8,315,2,0,0,0,0,0,0,0,1,0,3,4,3,0,0,0,0,1,9,7,157,1,3,23,7,25,0,0,0,232,4,36,23,82,0,9,0,33,15,0,13,1,0,0,0,0,8
Alexander Kacaniklic,NAN,FRAN,M,9,313,0,0,0,0,1,0,1,0,3,1,6,12,4,3,0,2,0,2,8,5,59,2,3,14,2,17,0,0,0,159,9,24,16,47,0,14,0,54,4,0,0,1,0,2,0,0,3
Nicolas Basin,MET,FRAN,D,5,313,1,0,0,1,0,0,0,0,2,1,8,8,2,2,0,2,0,3,9,7,84,2,6,19,0,18,0,0,0,212,3,17,11,44,0,9,0,53,11,0,6,0,0,0,0,0,0
Dzenis Burnic,VFB,BUND,M,6,304,2,1,1,0,0,0,0,0,7,0,6,9,2,5,0,4,1,0,9,6,239,0,1,20,0,11,0,0,0,306,0,44,26,132,0,16,0,36,13,0,7,1,0,0,0,0,5
Jessy Moulin,ASS,FRAN,G,4,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,4,32,0,4,1,0,0,177,0,5,1,25,0,3,0,59,25,0,35,0,0,0,0,0,0
Moussa Sylla,ASM,FRAN,F,5,303,1,0,0,2,0,0,0,0,10,5,0,2,0,3,0,3,0,0,0,0,38,0,13,8,5,21,0,0,0,107,13,22,32,29,0,7,0,46,1,0,0,0,0,2,1,1,6
Bakery Jatta,HSV,BUND,F,10,294,1,0,0,0,1,0,1,0,3,2,4,5,1,3,0,2,0,1,14,12,64,1,11,15,2,34,0,0,0,184,17,26,42,45,0,7,0,68,4,0,3,0,0,1,2,0,12
Jean-Claude Billong,BEN,SERI,D,5,294,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,0,3,8,6,132,0,2,16,1,12,0,0,0,199,0,5,8,27,0,0,0,18,13,0,8,0,0,0,0,0,1
Santiago Juan Gentiletti,GEN,SERI,D,4,290,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,3,203,0,5,18,1,11,1,0,0,264,1,34,15,84,0,4,0,25,30,0,12,0,0,0,0,0,1
Niccolo Giannetti,CAG,SERI,F,8,290,3,0,0,0,0,0,0,0,5,1,1,3,2,1,0,1,0,0,5,4,40,2,8,5,3,25,0,0,0,110,11,12,38,26,1,6,0,34,1,0,1,0,0,2,2,0,6
Admir Mehmedi,WOB,BUND,M,5,288,0,0,0,1,0,0,0,0,4,1,3,9,5,5,0,3,2,0,4,2,89,1,8,6,0,15,0,0,0,164,2,36,17,67,0,14,0,48,4,0,2,1,0,3,0,0,4
Gregory van der Wiel,CAG,SERI,D,5,286,0,0,0,0,0,0,0,0,1,0,10,8,2,2,1,2,0,0,5,3,108,2,8,19,1,15,0,0,0,202,0,16,10,47,3,14,0,39,13,0,9,0,0,0,0,0,2
Nicolas De Preville,LIL,FRAN,F/M,4,286,0,0,0,2,0,0,0,0,10,2,0,3,1,4,0,4,0,0,3,3,45,1,4,9,1,12,0,0,0,112,16,13,20,28,0,5,0,39,3,1,1,0,0,2,2,1,3
Ashtone Morgan,TOR,MLS,D,5,283,1,0,0,1,0,0,0,0,1,1,2,7,0,2,2,2,0,1,3,3,61,0,3,11,0,8,0,0,0,132,4,17,13,38,4,9,0,34,1,0,1,0,0,0,0,1,3
Julien Serrano,ASM,FRAN,D,4,279,1,0,0,0,0,0,0,0,1,0,4,20,1,3,0,3,0,0,2,2,87,1,5,12,1,11,0,0,0,208,2,30,12,55,4,20,0,69,7,0,3,0,0,0,0,0,1
Emerson,CHE,EPL,M/D,5,279,0,0,0,0,1,0,1,0,2,2,2,15,2,1,0,0,0,0,6,4,105,2,3,17,5,19,0,0,0,220,9,25,9,57,1,11,0,53,1,0,4,0,0,0,0,0,8
Pietro Pellegri,GEN,SERI,F,6,279,2,0,0,2,0,0,0,0,8,2,2,1,1,4,0,4,0,0,1,0,35,1,5,6,0,10,0,0,0,77,11,14,27,21,0,4,0,20,1,0,2,0,0,4,1,1,0
Victor Osimhen,WOB,BUND,F,12,278,0,0,0,0,0,0,0,0,8,2,2,5,1,1,0,1,0,1,4,4,54,1,22,8,0,31,0,0,0,151,19,19,55,37,0,4,0,60,3,0,4,0,0,2,1,0,8
Kwang-Song Han,CAG,SERI,F,7,276,0,0,0,0,0,0,0,0,3,1,0,5,2,1,0,1,0,0,1,1,39,2,5,5,6,13,0,0,0,113,8,19,38,31,0,6,0,49,1,0,2,0,0,6,0,0,15
Sandro Ramirez,EVE,EPL,F,8,276,0,0,0,0,0,0,0,0,9,1,1,6,0,1,0,1,0,0,2,1,66,0,2,8,3,14,0,0,0,142,10,25,19,43,0,2,0,49,1,0,1,0,0,1,0,0,7
Yann Jouffre,MET,FRAN,M,4,275,0,0,0,0,0,0,0,0,1,0,3,18,7,5,1,3,2,1,3,2,141,3,1,19,3,11,0,0,0,224,3,52,14,91,0,21,0,47,13,0,18,0,0,1,0,0,3
Ben Hamer,LEI,EPL,G,4,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,29,0,2,0,1,0,97,0,4,1,15,0,1,0,31,15,0,19,0,0,0,0,0,0
Dominik Kaiser,RBL,BUND,M,10,272,0,0,0,0,0,0,0,0,4,1,1,18,5,3,0,1,2,0,5,5,96,2,2,12,0,14,0,0,0,202,2,28,20,65,0,23,0,53,10,0,3,0,0,0,0,0,1
Neven Subotic,BVB,BUND,D,4,271,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,9,9,219,0,7,15,0,18,0,0,0,300,1,19,14,78,0,2,0,39,36,0,19,0,1,0,0,0,0
Hiram Munoz,TIJ,LMX,D,4,271,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,2,11,8,25,0,2,12,2,17,0,0,0,79,0,2,13,15,2,2,0,16,6,0,4,0,0,0,0,0,4
Landry Bonnefoi,STR,FRAN,G,4,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,22,0,1,0,0,0,89,0,5,1,13,0,0,0,26,13,0,20,0,0,0,0,0,0
Manuel Neuer,FCB,BUND,G,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,27,0,0,0,0,0,102,0,1,0,4,0,0,0,13,4,0,26,0,0,0,0,0,0
Lee Grant,STO,EPL,G,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,0,0,29,0,1,0,0,0,104,0,4,0,24,0,0,0,36,24,0,27,0,0,0,0,0,0
Wilfredo Caballero,CHE,EPL,G,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2,24,0,2,0,0,0,114,0,1,0,8,0,0,0,27,8,0,17,0,0,0,0,0,0
Maxime Crepeau,MTL,MLS,G,3,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,0,1,25,0,2,0,0,0,94,0,0,1,4,0,3,0,26,4,0,13,0,0,0,0,0,0
Paul Jaeckel,WOB,BUND,D,3,270,0,0,0,0,0,0,0,0,2,0,1,4,3,2,1,2,0,2,4,4,105,3,8,7,1,13,0,0,0,169,3,10,12,34,0,5,0,37,15,0,9,0,0,0,0,0,2
Gerzino Nyamsi,REN,FRAN,D,3,270,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,4,2,68,0,13,13,3,21,0,2,0,124,3,4,11,27,1,1,0,20,21,0,8,0,0,0,1,0,4
Thomas Kraft,BSC,BUND,G,3,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,21,0,0,0,0,0,152,0,4,0,25,0,0,0,54,25,0,37,0,0,0,0,0,0
Sebastian Lletget,GAL,MLS,F/M,3,270,0,0,0,0,0,0,0,0,2,0,2,12,5,2,0,1,1,1,7,7,158,0,4,17,1,15,0,0,0,238,3,36,16,86,0,14,0,46,11,0,7,0,0,0,0,0,4
Marc Burch,RAP,MLS,D,3,270,0,0,0,0,1,0,1,0,0,0,2,16,4,3,1,2,0,0,1,1,113,4,0,9,3,7,0,0,0,212,1,41,4,70,0,18,0,44,10,0,5,0,0,1,0,0,3
Vadim Demidov,MNU,MLS,D,3,270,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,1,0,1,5,4,114,0,3,11,0,10,0,0,0,179,2,3,8,19,0,1,0,22,16,0,9,0,0,0,0,0,0
Nicolas Vikonis,PUE,LMX,G,3,270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,65,0,1,35,1,5,0,0,0,141,0,6,0,30,0,0,0,36,30,0,42,0,0,0,0,0,1
Fabian Israel Villasenor,PUE,LMX,G,3,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,27,0,0,0,0,0,109,0,5,0,21,0,0,0,33,21,0,27,0,0,0,0,0,0
Miguel Jimenez,GUA,LMX,G,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,19,0,1,0,0,0,92,0,3,1,7,0,0,0,19,7,0,12,0,0,0,0,0,0
Alejandro Arribas,DEP,LIGA,D,3,270,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,3,2,2,99,0,2,15,1,7,0,0,1,148,2,5,15,24,0,2,0,22,17,0,10,0,0,0,0,0,1
Abdoulaye Diallo,REN,FRAN,G,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,22,0,0,1,0,0,95,0,4,1,12,0,0,0,22,12,0,19,0,0,0,0,0,0
Michael Esser,H96,BUND,G,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,2,31,0,2,0,0,0,143,0,4,1,13,0,0,0,29,16,0,29,0,0,0,0,0,0
Tsubasa Endoh,TOR,MLS,M,4,269,0,0,0,0,1,0,0,1,2,1,4,9,3,2,1,1,0,1,2,2,101,2,2,11,1,10,0,0,0,176,9,26,17,58,0,10,0,43,4,0,4,1,0,0,1,0,7
Connor Roberts,SWA,EPL,D,4,268,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,6,4,108,0,3,17,0,16,0,0,0,208,1,38,6,61,0,18,0,51,6,0,5,0,0,0,0,0,0
Sebastian Cristoforo,FIO,SERI,M,7,266,1,0,0,0,0,0,0,0,2,0,4,2,1,2,1,2,0,0,16,12,156,1,5,26,2,31,0,0,0,258,1,29,26,61,0,6,0,52,12,0,5,1,0,0,0,0,2
Danny Ings,LIV,EPL,F,8,265,0,0,0,1,0,0,0,0,8,5,2,3,0,3,0,3,0,0,5,3,47,0,4,8,1,13,0,0,0,127,22,21,24,35,0,7,0,52,3,0,1,0,0,3,1,1,4
Aldo Benitez,TOL,LMX,D,3,264,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,9,5,48,0,1,13,6,20,0,0,0,125,3,17,12,26,1,3,0,29,8,0,10,0,0,0,0,0,7
Papakouli Diop,ESP,LIGA,M,5,263,2,0,0,0,0,0,0,0,1,0,6,0,0,2,0,2,0,2,5,3,63,0,4,18,0,14,0,0,0,119,1,17,18,39,1,2,0,23,7,0,3,0,0,0,0,0,0
Sam Cronin,RAP,MLS,M,3,262,2,0,0,0,0,0,0,0,2,0,8,3,0,0,0,0,0,0,7,5,114,0,5,18,0,15,0,0,0,206,0,34,11,69,0,6,0,59,13,0,16,0,0,0,0,0,0
Omar Holness,RSL,MLS,M,9,261,1,0,0,1,0,0,0,0,5,1,4,10,3,4,0,4,0,1,4,2,78,2,5,15,0,11,0,0,0,151,7,27,28,48,0,11,0,39,4,0,2,0,0,0,0,0,1
Jack McInerney,GAL,MLS,F,8,260,1,0,0,0,0,0,0,0,9,4,2,1,0,0,0,0,0,1,1,1,50,0,3,6,0,8,0,0,0,96,13,15,9,36,0,1,0,27,3,0,4,0,0,1,3,0,0
Marko Pjaca,S04,BUND,F/M,7,259,0,0,0,2,0,0,0,0,6,3,1,0,0,0,0,0,0,0,6,3,41,0,4,6,8,23,0,0,0,112,11,18,31,34,0,4,0,40,0,0,1,0,0,0,0,0,15
Terence Kongolo,ASM,FRAN,D,3,258,0,0,0,0,0,0,0,0,1,0,6,11,3,1,1,1,0,3,5,3,84,3,4,24,1,14,0,0,0,199,2,16,10,41,0,11,0,45,7,0,4,0,0,0,1,0,2
Ihsan Sacko,NIC,FRAN,M,8,257,1,0,0,0,1,0,1,0,0,0,2,1,0,2,1,1,0,0,1,1,67,0,2,11,5,17,0,0,0,119,4,14,17,36,1,4,0,29,2,0,0,1,0,1,0,0,8
Abdallah Ndour,STR,FRAN,D,5,253,2,0,1,0,0,0,0,0,0,0,2,13,3,4,0,4,0,1,10,5,69,3,1,17,0,17,0,0,0,164,0,16,11,37,0,11,0,40,6,0,6,0,0,0,0,0,1
Davy Klaassen,EVE,EPL,M,7,250,0,0,0,0,0,0,0,0,2,2,1,3,0,2,0,2,0,1,3,1,79,0,3,10,0,7,0,0,0,125,3,24,13,42,1,8,0,29,3,0,3,0,0,1,0,0,1
Matias Nahuel,BET,LIGA,M,7,249,2,0,0,0,0,0,0,0,2,1,2,5,0,4,0,4,0,0,4,4,96,0,1,17,8,19,0,0,0,172,11,42,19,59,0,3,0,42,2,0,5,0,0,0,1,0,10
Benedikt Howedes,JUV,SERI,D,3,248,1,0,0,1,0,0,0,0,2,1,8,2,2,2,0,2,0,0,1,1,194,2,2,11,0,5,0,1,0,245,4,15,6,79,0,3,0,16,35,0,4,0,0,0,0,1,0
Roberto Carlos De La Rosa,PAC,LMX,F,7,246,0,0,0,0,0,0,0,0,7,2,0,3,2,0,0,0,0,0,0,0,63,2,2,9,1,5,0,0,0,105,8,18,21,40,0,4,0,25,3,0,2,0,0,3,1,0,4
Dennis Castillo,RAP,MLS,D,3,244,1,0,0,0,0,0,0,0,0,0,5,6,2,0,0,0,0,0,8,7,53,2,2,12,0,11,0,0,0,142,0,14,9,30,2,9,0,37,9,0,2,0,0,0,0,0,0
Mohammed Saeid,MNU,MLS,M,3,243,0,0,0,0,0,0,0,0,5,2,1,15,5,4,0,2,2,0,7,4,109,3,0,18,2,20,0,0,0,190,4,31,7,67,2,22,0,43,14,0,5,0,0,0,1,0,3
Alex Oxlade-Chamberlain,ARS,EPL,F/M,3,242,0,0,0,0,0,0,0,0,9,2,6,16,4,5,1,4,1,2,5,3,104,4,4,22,17,27,0,0,0,229,6,42,16,72,2,18,0,48,7,0,10,0,0,1,0,0,21
Borja Herrera,LPM,LIGA,D,3,242,0,0,0,0,0,0,0,0,1,0,3,14,2,1,0,1,0,1,2,1,137,2,2,12,2,7,0,0,0,220,2,28,15,66,0,10,0,40,15,0,5,0,0,0,0,0,5
Christian Dean,WHI,MLS,D,3,239,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,6,5,55,0,6,11,0,12,0,0,0,141,1,9,7,17,3,6,0,38,12,0,13,0,0,0,0,0,1
Adrian Arregui,MTL,MLS,M,6,238,1,0,0,0,1,0,1,0,0,0,6,0,0,2,0,1,0,0,12,8,91,0,5,17,2,22,0,0,0,157,0,17,22,36,0,2,0,33,12,0,15,0,0,0,0,0,2
Tanguy Ndombele,ASC,FRAN,M,3,237,0,0,0,0,0,0,0,0,5,0,4,4,1,4,0,4,0,0,5,5,87,0,3,18,14,27,0,0,0,175,11,24,18,57,0,8,0,45,10,0,5,1,0,0,0,0,16
Manuel Viniegra,VER,LMX,M,5,236,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,4,81,0,4,16,0,9,0,0,0,136,1,4,24,32,1,0,0,26,6,0,8,0,0,0,0,0,1
Joe Greenspan,MNU,MLS,D,4,235,0,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,3,2,122,0,7,6,0,10,0,0,0,173,2,2,8,17,0,0,0,22,13,0,11,0,0,0,0,0,0
Ridle Baku,M05,BUND,M/D,3,234,1,0,0,2,0,0,0,0,5,3,3,3,0,1,1,1,0,0,3,3,66,0,2,16,3,12,0,0,0,127,5,15,18,30,0,4,0,32,5,0,2,0,0,1,0,2,5
Adam Lang,DIJ,FRAN,D,3,233,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,3,1,102,1,4,10,1,8,0,0,0,146,1,4,12,23,0,2,0,20,12,0,13,0,0,0,0,0,1
Bartosz Kapustka,SCF,BUND,M,7,233,0,0,0,1,0,0,0,0,4,2,3,5,1,0,0,0,0,0,8,4,35,1,3,8,2,16,0,0,0,114,2,8,23,22,0,5,0,52,3,0,1,0,0,2,0,0,6
Petar Brlek,GEN,SERI,M,5,233,1,0,0,0,0,0,0,0,3,1,1,2,0,1,0,1,0,0,9,7,94,0,1,12,2,13,0,0,0,147,4,16,15,53,2,4,0,31,10,0,6,0,0,0,0,0,4
Ruben Semedo,VIL,LIGA,D,4,231,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,1,0,1,6,5,77,0,7,10,1,15,2,0,0,126,1,3,11,18,0,0,0,16,9,0,3,0,0,0,0,0,2
Osvaldo Gonzalez,ATS,LMX,D,5,230,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6,3,42,1,2,12,1,11,0,0,0,101,1,12,14,20,1,6,0,25,6,0,6,0,0,0,0,0,3
Gojko Kacar,FCA,BUND,M,6,228,1,0,0,1,0,0,0,0,3,2,6,1,0,0,0,0,0,2,7,6,55,0,6,4,1,15,0,0,0,110,3,1,18,7,0,4,0,23,4,0,3,0,0,0,0,1,1
Patrice Evra,WHU,EPL,D,5,228,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,6,4,68,0,7,18,3,18,0,0,0,157,0,11,14,26,0,1,0,41,7,0,5,0,0,1,0,0,3
Pablo Lopez,PAC,LMX,M,3,225,0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,0,0,1,6,4,67,0,2,15,1,12,0,0,0,124,3,10,11,32,0,3,0,30,10,0,5,0,0,0,1,0,2
Nosa Igiebor,WHI,MLS,M,3,225,3,0,0,0,0,0,0,0,1,0,4,0,0,2,0,2,0,0,9,9,136,0,1,27,2,15,0,0,0,178,0,23,11,59,1,0,0,16,11,0,7,0,0,0,0,0,2
Umar Sadiq,TOR,SERI,F,3,225,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,25,0,4,7,4,16,0,0,0,101,15,14,34,21,0,2,0,56,0,0,0,0,0,6,2,0,8
Andres Fernandez,VIL,LIGA,G,3,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,2,14,0,3,0,0,0,87,0,0,0,6,0,0,0,26,6,0,11,0,0,0,0,0,0
