Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Bernd Leno,ARS,EPL,G,35,3132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,766,0,11,269,0,15,1,1,1,1326,1,7,2,59,0,5,0,235,60,0,111,0,0,0,0,0,0
Cheikhou Kouyate,CRY,EPL,M/D,36,3123,4,0,0,1,0,0,0,0,7,2,32,3,1,8,1,8,0,26,58,37,988,1,83,177,10,165,0,2,0,1676,24,67,118,230,2,13,0,322,107,0,89,0,0,0,1,1,12
Marko Dmitrovic,EIB,LIGA,G,35,3121,0,0,0,1,0,0,0,0,3,2,0,0,0,4,1,3,1,0,4,3,487,0,10,307,1,18,0,2,0,1211,2,154,2,280,0,36,0,487,281,2,313,0,0,0,1,1,1
Raul Albiol,VIL,LIGA,D,35,3119,7,0,0,0,0,0,0,0,8,1,22,6,2,4,1,4,0,22,22,15,1822,2,67,175,4,107,1,1,0,2373,12,121,68,522,7,16,1,255,281,0,139,0,0,1,2,0,6
Yves Bissouma,BHA,EPL,M,36,3111,8,0,1,1,0,0,0,0,42,3,64,7,1,16,1,16,0,6,104,68,1472,1,38,271,53,227,0,0,0,2252,12,337,157,778,3,51,0,311,121,0,75,0,0,0,0,0,73
Bruno Fernandes,MUN,EPL,F/M,37,3105,6,0,0,18,12,2,12,0,121,51,26,166,41,95,20,65,18,0,57,30,1654,15,16,162,23,147,0,0,0,2849,124,753,217,1221,2,302,0,723,85,10,142,7,0,3,8,12,45
Harry Kane,TOT,EPL,F,35,3085,1,0,0,23,14,2,12,2,137,53,11,38,7,49,14,34,1,11,22,12,635,7,76,89,52,209,0,0,0,1561,172,290,257,469,1,93,1,486,43,4,65,2,0,13,13,17,100
Renaud Ripart,NIM,FRAN,F/M,38,3063,3,0,0,11,0,0,0,0,68,26,36,62,8,18,3,17,1,12,52,30,733,7,74,164,28,215,0,0,0,1818,84,210,257,398,7,85,0,569,68,7,42,2,0,5,2,10,72
Fernando Madrigal,QUE,LMX,M,35,3054,4,0,0,3,2,0,0,2,47,17,32,108,26,41,4,20,19,3,67,40,776,4,27,196,26,185,0,0,0,1550,26,215,162,488,5,152,0,387,82,0,67,0,0,2,0,1,48
John Boye,MET,FRAN,D,35,3047,4,1,2,1,2,0,2,0,13,2,79,0,0,7,0,5,0,20,58,34,1023,0,58,170,3,138,0,1,1,1669,17,35,108,209,9,11,0,234,132,0,87,0,0,2,3,1,4
Randal Kolo Muani,NAN,FRAN,F/M,37,3038,3,0,0,9,4,0,4,0,60,26,8,18,2,38,11,34,0,2,22,14,399,2,79,116,50,223,0,0,0,1195,179,172,328,285,0,29,0,456,11,0,8,2,0,23,6,7,103
Daniel Wass,VAL,LIGA,M/D,35,2990,8,0,0,4,1,1,1,0,38,12,47,67,10,38,2,33,4,13,52,31,1126,7,60,160,9,153,0,0,0,2017,37,304,139,607,6,98,1,438,122,1,70,1,0,7,1,2,17
Juan Ignacio Dinenno,UNM,LMX,F,36,2984,10,0,0,16,3,0,3,0,98,39,1,8,1,27,3,24,0,3,10,6,384,1,86,61,23,155,0,0,0,966,130,147,240,277,0,32,0,328,19,5,42,0,0,5,10,13,55
Razvan Marin,CAG,SERI,M,37,2976,6,0,0,3,6,0,2,4,27,10,29,161,50,69,2,28,35,10,54,33,1330,8,10,186,34,121,0,0,0,2103,36,357,155,762,0,217,0,425,125,0,87,1,0,2,2,1,73
Boulaye Dia,SR,FRAN,F,36,2946,2,0,0,14,1,0,1,0,63,27,12,14,2,29,2,28,0,5,23,12,486,2,31,109,46,136,0,1,0,1100,140,188,229,320,0,30,0,318,24,5,24,0,0,14,5,12,83
Orbelin Pineda,CA,LMX,F/M,41,2939,0,0,0,4,5,0,4,1,49,13,14,37,16,62,7,52,5,5,20,15,1032,9,23,184,41,158,0,0,0,1794,62,473,191,816,4,134,0,445,63,0,78,2,0,3,2,3,86
Leo Dubois,OL,FRAN,D,37,2916,3,0,0,2,4,0,2,2,20,3,31,212,63,67,7,36,27,9,38,26,1450,24,37,184,30,132,0,2,0,2682,70,441,98,863,19,263,0,585,124,0,71,0,0,2,1,0,53
Boubacar Kamara,OM,FRAN,M/D,35,2905,6,0,0,0,2,0,2,0,19,7,34,3,0,25,2,23,0,13,88,51,1759,0,65,211,34,240,0,0,0,2513,26,312,168,798,4,37,0,364,190,0,105,0,0,0,0,0,54
Benjamin Andre,LIL,FRAN,M,35,2900,10,0,0,0,1,0,1,0,20,7,76,14,4,22,1,21,0,10,114,68,1696,4,93,276,29,280,0,0,0,2596,40,393,275,942,6,31,1,432,163,0,79,0,0,0,0,0,44
Youssouf Fofana,ASM,FRAN,M,35,2882,8,1,1,0,3,0,2,1,36,4,34,37,15,28,3,19,6,7,90,51,1418,8,20,236,32,174,1,1,0,2146,12,286,157,691,0,84,0,370,130,0,99,1,0,0,1,0,61
Nolito,CEL,LIGA,M,36,2626,7,0,0,7,5,0,5,0,55,23,22,47,9,35,8,23,7,2,70,36,708,3,13,174,30,152,0,0,0,1444,81,270,201,443,1,117,0,387,50,0,43,8,0,10,8,3,55
Danilo,BOL,SERI,D,35,3131,8,0,0,0,1,0,0,1,16,2,51,2,0,9,3,8,0,36,33,24,1409,0,80,168,2,129,1,1,0,2119,21,102,131,424,11,28,1,363,264,0,177,2,0,1,1,0,3
Luis Montes,LEO,LMX,M,36,3095,8,0,1,5,6,2,4,2,68,18,17,147,47,92,12,56,30,3,56,28,1906,12,7,187,72,248,0,0,0,2975,54,572,207,1270,1,281,0,585,227,0,200,7,0,2,5,2,104
Mohamed Salah,LIV,EPL,F,37,3079,0,0,0,22,5,1,4,1,126,52,1,29,7,57,12,49,1,0,18,9,1057,7,18,93,36,94,1,0,0,1842,312,567,203,856,0,126,0,497,24,6,23,5,0,13,19,14,84
Dimitrios Siovas,HUE,LIGA,D,36,3072,5,0,0,2,0,0,0,0,29,8,62,7,1,6,0,6,0,17,46,24,1502,1,121,161,9,184,1,1,0,2253,61,102,110,336,5,24,1,383,186,0,107,0,0,1,2,1,10
Dwight McNeil,BRN,EPL,F/M,36,3071,1,0,0,2,5,0,2,3,26,9,32,242,52,48,8,21,22,6,47,24,873,26,19,216,63,168,0,1,0,1884,40,269,177,584,14,263,0,605,44,0,66,1,0,2,0,0,103
Javi Galan,HUE,LIGA,D,37,3068,5,0,0,1,2,1,2,0,9,1,39,156,48,42,6,36,4,4,88,54,1052,41,15,224,121,321,0,0,0,2475,22,244,181,548,11,171,0,554,110,0,68,0,0,5,0,0,151
Christian Gunter,SCF,BUND,M/D,34,3060,2,0,0,3,3,1,3,0,26,7,29,213,66,68,6,46,19,9,34,19,847,44,14,131,16,82,0,0,0,1966,53,261,107,545,8,215,0,532,86,0,61,0,1,2,0,0,35
Marvin Friedrich,FCU,BUND,D,34,3060,1,0,0,5,2,0,2,0,25,6,52,13,3,15,3,13,0,18,47,29,1435,3,90,204,12,169,0,0,0,2230,46,161,111,458,10,26,0,419,243,0,149,1,1,2,2,1,15
Aaron Wan-Bissaka,MUN,EPL,D,34,3060,3,0,0,2,4,0,4,0,7,4,62,60,13,31,2,27,0,17,88,54,1534,13,38,182,34,174,0,2,0,2657,36,443,126,832,23,77,0,425,106,0,27,0,1,1,0,1,60
Jiri Pavlenka,SVW,BUND,G,34,3060,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,687,0,10,268,1,15,3,1,0,1315,1,36,2,148,0,4,0,295,149,0,244,0,0,0,0,0,1
Rodolfo Cota,LEO,LMX,G,34,3060,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,561,0,12,267,1,25,0,0,0,1071,0,17,2,61,0,6,0,175,61,0,122,0,0,0,0,0,1
Rafal Gikiewicz,FCA,BUND,G,34,3060,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,753,0,11,364,1,13,1,0,0,1594,0,34,4,152,0,11,0,426,152,0,244,0,0,0,0,0,1
Stefan Ortega,DSC,BUND,G,34,3060,1,0,0,0,1,1,1,0,0,0,0,0,0,5,1,4,0,0,2,1,1289,0,7,394,1,13,1,2,0,2141,0,155,4,343,0,40,0,554,346,0,502,1,0,0,0,0,1
Nahuel Guzman,TIG,LMX,G,34,3060,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,3,2,735,0,15,322,2,24,1,1,0,1362,0,30,4,135,0,10,0,292,135,0,259,0,0,0,0,0,2
Alessio Cragno,CAG,SERI,G,34,3060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,533,0,10,248,0,13,0,0,0,1147,0,21,3,129,0,0,0,294,129,0,213,0,0,0,0,0,0
Matthias Ginter,BMG,BUND,D,34,3060,2,0,0,2,1,0,1,0,23,8,51,26,4,10,3,9,0,32,26,16,1988,4,93,185,10,161,0,0,0,2760,40,231,75,617,2,60,4,395,274,0,136,1,1,1,0,1,11
Marco Silvestri,VER,SERI,G,34,3060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,9,250,0,10,1,0,1,1142,0,33,5,176,0,2,0,544,176,0,221,0,0,0,0,0,0
Matthew Lowton,BRN,EPL,D,34,3060,5,0,0,1,1,0,1,0,21,4,56,84,12,26,7,25,0,13,54,32,821,12,34,196,27,127,0,1,0,1957,21,262,106,483,12,159,1,554,118,0,108,2,0,0,0,1,40
Alexandre Oukidja,MET,FRAN,G,34,3058,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,507,0,17,331,3,28,1,2,0,1227,0,33,6,147,0,5,0,364,147,0,258,0,0,0,0,0,3
Vladimir Coufal,WHU,EPL,D,34,3055,3,0,0,0,7,2,7,0,15,5,41,132,34,45,9,32,6,7,73,36,911,29,53,169,15,172,0,1,0,2190,43,264,131,551,12,178,0,613,103,0,35,0,0,0,2,0,24
Harry Maguire,MUN,EPL,D,34,3048,11,0,0,2,1,0,1,0,36,10,60,3,1,7,0,6,0,23,29,17,1944,1,135,199,8,203,1,3,0,2626,53,276,105,700,0,21,0,315,251,0,152,0,0,1,0,0,14
Robin Knoche,FCU,BUND,D,34,3043,4,0,0,1,0,0,0,0,12,5,49,0,0,4,0,4,0,27,44,29,1756,0,70,243,8,134,1,1,0,2462,21,103,132,413,4,18,1,362,265,0,160,0,0,5,1,0,12
Nikola Milenkovic,FIO,SERI,D,34,3036,7,0,1,3,1,0,1,0,21,10,44,6,0,7,1,6,0,33,49,29,1363,0,101,148,8,174,0,1,0,2054,29,194,105,508,1,13,0,271,183,0,84,0,0,0,3,3,11
Trent Alexander-Arnold,LIV,EPL,D,36,3033,2,0,0,2,7,1,5,2,55,12,49,297,67,77,14,44,26,3,56,33,1890,37,8,258,32,105,1,2,0,3416,83,587,115,1199,7,413,0,859,222,0,151,4,0,5,0,0,61
Theodor Gebre Selassie,SVW,BUND,D,34,3033,3,0,0,3,1,0,1,0,19,8,58,58,14,20,1,18,1,11,61,35,858,14,62,129,2,168,0,1,0,1976,34,172,137,396,15,79,0,448,99,0,58,0,0,6,0,2,9
Joselu,ALA,LIGA,F,37,3032,1,0,0,11,3,0,3,0,93,33,15,26,5,30,5,27,0,3,27,14,594,5,257,118,28,378,0,1,0,1603,147,220,228,414,2,70,0,605,30,4,34,0,0,14,13,6,55
Jordi Alba,BAR,LIGA,D,35,3030,9,0,0,3,5,0,5,0,27,10,49,119,24,53,13,46,1,2,45,30,2232,23,4,218,17,81,0,0,1,3273,119,842,81,1502,16,197,0,518,130,0,62,0,0,10,1,1,32
Victor Malcorra,ATS,LMX,F/M,37,3028,8,0,0,5,4,0,2,2,56,22,15,292,90,78,8,44,30,6,35,25,909,46,3,173,19,100,0,0,0,1920,66,338,118,703,3,314,0,612,89,6,106,0,0,6,6,4,37
Romain Thomas,SCO,FRAN,D,34,3026,4,1,1,4,0,0,0,0,14,6,51,0,0,3,0,3,0,20,46,24,1419,0,99,186,2,165,0,0,0,2050,22,63,108,358,9,15,0,277,266,0,167,0,0,3,2,1,3
Koke,ATM,LIGA,M,37,3025,9,0,0,1,2,0,1,1,17,7,36,52,17,38,4,28,8,6,64,42,2155,3,26,222,26,160,0,0,0,2890,30,541,177,1234,4,118,0,389,204,0,124,3,0,0,2,1,36
Florian Lejeune,ALA,LIGA,D,34,3015,10,0,0,1,1,0,0,1,23,6,51,7,0,7,1,4,2,24,43,32,1127,0,97,160,10,166,0,1,0,1865,34,87,102,331,4,39,7,365,232,0,153,0,0,2,1,1,13
Timo Horn,KOE,BUND,G,34,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,879,0,4,285,2,7,1,1,0,1475,0,38,4,170,0,5,0,342,170,0,309,0,0,0,0,0,2
Hamari Traore,REN,FRAN,D,35,3003,4,0,0,1,1,0,1,0,23,5,76,133,23,36,4,34,0,5,56,38,1699,23,39,204,23,141,0,0,0,2833,44,437,149,912,13,168,0,489,186,0,80,0,1,2,1,0,33
Ismael Traore,SCO,FRAN,D,34,2994,3,0,0,3,3,0,3,0,13,5,40,4,1,9,1,6,0,13,32,14,1457,1,37,214,14,93,0,0,0,2065,28,116,80,409,4,25,0,309,232,0,87,1,0,0,0,2,16
Philipp Lienhart,SCF,BUND,D,34,2993,4,0,0,4,0,0,0,0,10,4,42,3,1,5,0,5,0,21,21,13,1646,1,59,169,4,119,0,0,0,2245,15,95,74,316,7,23,0,313,193,0,142,0,0,3,1,3,7
Emerson,BET,LIGA,M/D,34,2992,9,0,1,1,4,0,2,2,11,3,61,90,22,33,5,28,1,6,91,52,1243,22,60,165,24,246,0,2,1,2527,83,409,182,747,16,107,0,520,117,0,41,0,0,3,1,1,47
Jonathan Bamba,LIL,FRAN,M,38,2992,2,0,0,6,9,2,7,2,60,20,24,146,40,64,5,34,21,2,45,23,1213,10,17,238,52,179,0,0,0,2279,76,408,251,872,2,210,0,609,52,0,48,1,0,3,2,2,120
Nelson Semedo,WOL,EPL,D,34,2988,5,0,0,1,1,0,0,1,23,11,41,75,17,21,0,17,3,10,85,48,1270,12,41,179,62,223,1,1,1,2533,47,371,182,763,8,73,0,519,95,0,54,1,1,2,1,0,103
Ludovic Ajorque,STR,FRAN,F,35,2972,5,0,0,16,4,0,4,0,71,36,11,27,5,36,4,32,0,5,30,18,612,5,166,67,10,252,0,0,0,1336,163,209,236,386,0,56,0,428,20,5,41,0,0,12,11,15,23
Hassane Kamara,NIC,FRAN,M/D,36,2966,3,0,0,2,1,0,1,0,27,4,56,112,21,28,3,27,0,12,65,39,1349,21,36,178,36,168,0,1,0,2427,47,278,129,633,14,124,0,476,114,0,69,0,0,1,1,1,61
Georginio Wijnaldum,LIV,EPL,M,38,2947,1,0,0,2,0,0,0,0,31,9,26,6,1,21,1,21,0,3,23,7,1629,1,39,198,34,120,0,1,0,2091,44,430,117,1026,1,29,0,218,123,0,46,1,0,0,1,1,51
Djene Dakonam,GET,LIGA,D,34,2945,6,1,2,0,1,0,1,0,2,0,42,10,1,6,0,5,0,11,61,39,737,1,70,236,13,177,0,0,0,1404,9,87,94,269,1,27,2,319,134,0,86,0,0,1,0,0,15
Roberto Pereyra,UDI,SERI,M,34,2934,8,0,0,5,7,0,7,0,28,7,27,37,6,45,6,36,2,5,18,11,1051,4,5,156,36,118,0,0,0,1746,112,429,161,709,3,73,0,382,45,1,35,0,0,7,3,4,86
Musa Barrow,BOL,SERI,F,38,2934,0,0,0,8,8,0,6,2,89,39,11,138,35,60,13,43,9,2,26,10,773,13,23,110,34,115,0,0,0,1686,130,318,190,574,2,173,0,552,33,1,55,0,0,11,8,2,71
Dusan Vlahovic,FIO,SERI,F,37,2933,1,0,0,21,3,0,3,0,86,40,4,21,0,18,3,15,0,2,13,4,394,0,114,79,27,224,0,0,0,1163,158,162,318,273,0,41,0,449,7,6,16,0,0,26,12,17,54
Marcelo,OL,FRAN,D,34,2911,5,1,2,3,0,0,0,0,24,8,49,5,1,8,0,8,0,25,44,29,1817,1,112,186,3,167,1,1,0,2420,43,149,96,653,4,33,2,265,306,0,133,0,0,1,0,1,5
Guido Rodriguez,BET,LIGA,M/D,35,2869,10,0,0,1,0,0,0,0,30,9,68,2,1,11,1,11,0,14,98,56,1369,1,56,229,35,236,0,2,0,2143,28,214,175,691,6,19,0,323,173,0,91,1,0,0,2,0,43
Ciro Immobile,LAZ,SERI,F,35,2866,3,0,1,20,6,1,6,0,120,51,6,18,4,53,11,47,0,1,14,13,641,3,27,79,27,111,0,0,0,1329,222,292,156,475,1,66,0,378,21,8,21,2,0,30,16,15,47
Denis Suarez,CEL,LIGA,M,35,2863,10,0,0,0,9,1,5,4,16,3,22,119,33,46,11,22,15,2,64,32,1606,7,15,175,36,153,1,1,0,2441,15,457,175,967,1,178,0,497,137,0,72,5,0,1,1,0,58
Jack Harrison,LEE,EPL,F/M,36,2855,2,0,0,8,8,0,5,3,45,19,15,167,31,59,10,47,4,2,63,38,732,21,26,153,42,154,0,0,0,1679,119,310,200,478,3,187,0,603,29,0,32,1,0,12,6,3,78
Artur Ionita,BEN,SERI,M,36,2847,6,0,0,2,0,0,0,0,23,7,19,25,5,13,1,13,0,14,47,22,566,5,66,125,17,153,0,0,0,1082,31,132,224,293,1,30,0,238,32,0,20,0,0,1,3,0,25
Jesus Navas,SEV,LIGA,M/D,34,2833,4,0,0,0,6,0,6,0,15,2,37,171,55,64,10,58,0,3,27,21,1348,55,22,172,23,89,1,0,0,2388,46,439,47,793,7,179,0,486,73,0,105,1,0,2,2,0,30
Karl Toko Ekambi,OL,FRAN,F,35,2828,3,0,0,14,6,0,6,0,90,39,26,53,9,49,14,43,0,1,16,10,727,9,36,107,61,139,0,0,0,1435,193,283,161,501,0,85,0,375,31,0,24,3,0,15,16,11,106
Salvador Reyes,PUE,LMX,M/D,37,2815,3,0,0,3,2,0,2,0,18,8,29,102,25,29,2,24,2,7,60,37,435,23,30,113,15,166,0,0,0,1231,42,122,119,262,14,98,0,357,44,0,36,0,0,4,2,1,39
Kevin Volland,ASM,FRAN,F,35,2781,4,0,0,16,7,1,7,0,56,30,4,28,6,32,10,25,0,0,33,16,512,6,57,100,17,151,0,0,0,1194,160,210,215,350,1,63,0,421,23,0,19,2,0,13,7,13,42
Nemanja Maksimovic,GET,LIGA,M,35,2741,5,0,0,1,1,0,1,0,17,5,57,23,11,20,1,19,0,9,50,28,569,11,50,133,13,122,0,1,0,1106,34,148,142,374,5,32,0,243,57,0,31,0,0,0,1,1,19
Angel Sepulveda,QUE,LMX,F/M,34,2574,3,0,0,9,8,0,7,1,56,20,8,42,12,30,4,22,0,5,22,14,366,12,86,77,20,167,0,0,0,921,86,143,171,263,1,67,0,302,20,2,21,0,0,16,8,7,28
Jean Meneses,LEO,LMX,F/M,39,3091,3,0,0,7,7,0,6,1,67,29,19,103,18,50,8,36,6,0,30,19,1163,11,14,140,50,131,1,0,0,1964,148,386,171,754,2,133,0,476,55,0,55,1,0,14,5,2,84
Lionel Messi,BAR,LIGA,F/M,35,3023,4,0,0,30,9,4,6,3,196,91,6,126,35,77,22,53,15,0,18,10,1914,17,7,66,159,283,2,0,0,3206,243,1069,217,1672,0,327,0,694,91,5,71,6,0,7,11,17,247
Marten de Roon,ATA,SERI,M/D,35,3021,8,0,1,1,1,0,1,0,17,3,69,16,2,19,1,18,0,9,80,48,1849,2,67,258,12,180,0,0,0,2573,13,541,169,1121,1,47,0,372,233,0,140,0,1,0,0,0,16
Gianmarco Ferrari,SAS,SERI,D,34,3014,7,0,0,0,4,0,3,1,25,5,50,2,0,15,3,11,0,37,32,20,2483,0,71,172,6,143,0,1,0,3115,38,277,119,913,5,42,1,267,315,0,115,0,1,0,1,0,12
Victor Gustavo Velazquez,JUA,LMX,D,34,2997,9,0,0,3,0,0,0,0,30,6,59,3,1,10,2,10,0,10,42,22,826,1,104,189,14,213,2,0,0,1584,46,110,108,316,6,19,0,345,202,0,130,0,1,0,2,0,22
Michael Keane,EVE,EPL,D,35,2990,4,0,0,3,1,0,0,1,16,6,51,1,0,7,2,6,0,33,28,15,1691,0,111,125,4,149,0,0,0,2319,36,111,87,394,5,18,0,268,239,0,130,0,1,0,0,1,7
Mauro Arambarri,GET,LIGA,M,34,2989,11,0,0,3,0,0,0,0,46,9,42,123,33,21,2,11,10,5,64,39,704,15,55,204,36,227,0,0,0,1590,32,218,215,495,4,147,0,454,76,0,94,2,0,1,0,1,56
Jules Kounde,SEV,LIGA,D,34,2976,4,0,0,2,1,0,1,0,21,6,40,21,2,10,2,9,0,16,27,15,2124,2,102,186,30,182,0,0,0,2771,54,270,118,775,4,30,2,313,266,0,97,0,0,3,1,1,40
Adam Marusic,LAZ,SERI,D,36,2971,3,0,0,2,3,0,3,0,27,12,40,64,15,29,2,25,1,6,38,22,1147,15,28,185,24,106,0,0,1,1938,63,246,113,571,9,78,0,343,87,0,59,0,0,4,3,0,51
Bono,SEV,LIGA,G,33,2970,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,718,0,7,247,1,13,1,1,1,1238,1,16,2,92,0,0,0,234,93,0,202,0,0,0,0,1,1
Alisson,LIV,EPL,G,33,2970,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,2,836,0,14,273,2,22,3,4,0,1321,1,7,3,39,0,2,0,157,38,0,105,0,1,0,0,0,2
Pau Torres,VIL,LIGA,D,33,2970,2,0,0,2,2,0,2,0,8,3,23,2,1,6,2,4,0,25,17,11,1806,1,56,201,25,113,0,1,1,2374,21,171,67,559,3,23,0,293,217,0,149,1,0,2,0,1,30
Manuel Neuer,FCB,BUND,G,33,2970,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,949,0,2,302,0,4,2,1,0,1441,0,7,3,54,0,4,0,187,57,0,204,1,0,0,0,0,0
Luis Manuel Garcia,TOL,LMX,G,33,2970,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,1,1,648,0,10,289,0,14,2,0,2,1280,0,53,5,183,0,11,0,316,187,0,270,0,0,0,0,0,0
Peter Gulacsi,RBL,BUND,G,33,2970,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,852,0,4,285,0,5,0,0,0,1263,0,21,1,73,0,5,0,150,73,0,159,0,0,0,0,0,0
Gregor Kobel,VFB,BUND,G,33,2970,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,2,806,0,4,330,1,12,0,1,0,1380,0,15,2,94,0,5,0,213,94,0,152,0,0,0,0,0,1
Kevin Trapp,SGE,BUND,G,33,2970,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,791,0,8,312,0,10,2,1,0,1525,0,36,1,174,0,2,0,407,175,0,250,0,0,0,0,0,0
Hugo Gonzalez,MON,LMX,G,33,2970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,547,0,13,276,1,18,0,0,0,1102,0,46,1,139,0,9,0,258,140,0,203,0,1,0,0,0,1
Jorge Eduardo Sanchez,AME,LMX,D,33,2962,7,0,0,1,2,0,2,0,16,2,53,76,13,23,0,21,0,13,77,51,1016,13,37,169,59,203,0,1,0,2225,38,236,223,550,15,79,1,495,161,0,75,0,0,2,0,1,106
Marcos Llorente,ATM,LIGA,M/D,37,2960,6,0,0,12,11,1,9,2,49,22,29,61,15,44,10,33,0,3,71,42,1052,15,22,182,39,167,0,0,0,1857,112,368,198,669,5,82,0,389,58,0,49,2,0,6,1,3,66
Zinedine Ferhat,NIM,FRAN,M,33,2959,3,0,0,6,10,2,10,0,62,24,32,124,28,50,9,33,7,0,36,21,772,20,73,145,64,237,0,0,0,1859,122,315,220,515,6,181,0,637,29,1,53,4,0,9,6,2,128
Wataru Endo,VFB,BUND,M,33,2956,5,0,0,3,3,0,3,0,28,14,51,2,1,26,2,23,0,14,65,44,1519,1,69,249,39,223,0,0,0,2373,25,296,202,661,3,38,0,426,149,0,74,3,0,0,2,2,53
Tosin Adarabioyo,FUL,EPL,D,33,2954,1,0,0,0,0,0,0,0,18,5,42,2,0,5,0,5,0,20,37,19,1642,0,83,143,11,136,1,1,1,2315,36,90,83,400,4,31,0,291,230,0,118,0,0,2,3,0,14
Stefan Savic,ATM,LIGA,D,33,2954,15,0,0,1,0,0,0,0,7,2,42,3,1,2,0,2,0,19,40,25,1482,1,91,156,6,151,0,0,0,2060,15,131,89,536,9,21,0,275,223,0,112,1,0,3,1,0,6
Wout Weghorst,WOB,BUND,F,34,2947,3,0,0,20,8,0,8,0,93,46,4,3,1,44,10,35,0,3,13,8,520,1,96,97,18,154,0,0,0,1162,185,205,161,346,0,35,0,390,20,3,22,2,0,36,18,16,33
Gonzalo Verdu,ELC,LIGA,D,33,2945,11,0,0,0,2,0,1,1,11,4,52,3,1,6,3,4,0,30,34,19,1333,1,63,154,11,143,0,0,0,1948,18,71,88,321,4,24,1,272,216,0,137,1,0,2,1,0,12
Maximilian Eggestein,SVW,BUND,M,33,2942,5,0,0,2,5,0,5,0,22,5,43,17,3,30,6,25,0,5,57,42,1022,3,37,169,12,144,0,0,0,1765,25,282,129,578,2,57,0,404,118,0,56,4,0,1,0,1,20
Bremer,TOR,SERI,D,33,2936,2,0,0,5,0,0,0,0,26,9,70,2,0,8,0,8,0,21,51,34,1369,0,96,206,6,169,1,0,0,2120,44,103,124,381,7,22,0,332,183,0,117,0,0,0,1,4,12
Theo Hernandez,MIL,SERI,D,33,2935,9,0,0,7,5,0,5,0,47,13,34,76,16,42,6,35,2,6,48,29,1317,15,52,211,73,252,2,3,0,2478,93,372,156,764,14,117,0,500,112,0,62,1,0,6,3,3,119
Memphis Depay,OL,FRAN,F,37,2932,4,0,0,20,12,3,9,3,110,53,5,166,48,94,20,55,27,1,4,3,843,18,14,89,76,146,0,0,0,1876,213,408,203,688,0,233,0,653,33,8,42,5,0,12,9,16,148
Lewis Dunk,BHA,EPL,D,33,2932,5,0,2,5,0,0,0,0,32,15,32,1,0,10,1,9,1,20,30,15,1988,0,78,223,6,134,0,0,1,2554,48,153,67,483,2,21,1,256,205,0,180,0,0,2,4,1,8
Marcus Rashford,MUN,EPL,F/M,37,2928,4,0,0,11,9,0,8,1,79,37,8,36,8,43,5,34,0,2,18,9,976,8,25,111,82,167,0,0,0,1791,187,500,194,767,0,108,0,471,17,0,35,1,0,27,11,6,163
Alessandro Bastoni,INT,SERI,D,33,2926,6,0,0,0,3,0,2,1,10,1,40,24,4,12,3,9,0,16,37,22,2029,4,50,164,12,125,0,0,0,2615,19,295,89,779,3,49,0,269,180,0,153,1,0,0,2,0,15
Youssouf Sabaly,GIR,FRAN,D,33,2915,4,0,0,1,2,0,2,0,13,2,49,50,9,25,1,23,0,8,47,33,1323,9,26,169,41,156,0,2,0,2419,24,285,134,607,18,55,0,442,126,0,37,0,0,2,0,0,71
Steven N'Zonzi,REN,FRAN,M,34,2910,8,0,1,1,1,0,1,0,20,4,16,5,1,12,1,11,0,10,34,16,2661,1,85,182,20,148,0,0,0,3138,29,507,103,1339,1,30,0,271,299,0,114,2,0,0,2,1,24
Karim Benzema,RMA,LIGA,F,34,2901,2,0,0,23,9,0,9,0,123,55,8,18,5,38,10,29,0,2,8,6,1023,5,26,69,39,98,0,0,0,1639,231,459,125,755,0,62,0,328,26,1,43,2,0,23,19,14,62
